gv_deactivate_account_reason_id,user_id,reason,created_at,updated_at
f1e4fb84-cde1-4151-850b-bcaafd49c111,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,It’s expensive.  ,2023-01-06 06:34:39.050647+05:45,2023-01-06 06:34:39.050647+05:45
fe1ab5ff-c547-4e04-89a6-2e791320159c,4f6a2b56-b6db-405b-b689-f434f1ebad3c,I found a better alternative. I used to love this app.. I had downloaded heaps of relaxing music which helped with my insomnia and managed my bipolar … now after restoring my account and my subscription all my music is gone. I can’t even sign in using my google account as google has blocked the app due to the app wanting to access sensitive data and possibly malicious activity  ,2023-01-06 15:27:11.16186+05:45,2023-01-06 15:27:11.16186+05:45
761d3593-23be-48a0-b2d9-67e033ac44ed,fce22bbb-6cc8-47ab-8039-5b3c30b0dff2,This is temporary. I’ll be back.  ,2023-01-07 18:27:16.323935+05:45,2023-01-07 18:27:16.323935+05:45
3dc6e422-d576-4d4a-8644-f6af728beab8,2bc3c341-aef1-47b5-a360-d551b5958ce9,It’s expensive.  ,2023-01-08 14:20:16.33652+05:45,2023-01-08 14:20:16.33652+05:45
16c1aa85-f012-4037-9fc8-641301bbb54e,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-01-12 04:08:30.60867+05:45,2023-01-12 04:08:30.60867+05:45
53e79532-36d0-4cb7-946b-4c9f835c532c,a72d60dd-8f1f-4658-9497-d9719f45998f,This is temporary. I’ll be back.  ,2023-01-13 09:35:01.874145+05:45,2023-01-13 09:35:01.874145+05:45
5f58df0f-a261-41a1-9af6-f8e55b9c1d3e,7562c666-ce78-4baf-9c2f-902ac6d114de,I found a better alternative.  ,2023-01-13 19:55:23.533469+05:45,2023-01-13 19:55:23.533469+05:45
3aa31da9-3f5d-42ec-a294-1652d579698a,231b4352-3742-4bed-8597-642bc8904020,This is temporary. I’ll be back.  ,2023-01-14 01:41:42.573516+05:45,2023-01-14 01:41:42.573516+05:45
727f0708-3afb-4fa2-9e14-a293ef839cd6,231b4352-3742-4bed-8597-642bc8904020,This is temporary. I’ll be back.  ,2023-01-14 01:41:45.864114+05:45,2023-01-14 01:41:45.864114+05:45
0d94cf75-86cd-467d-a7a2-e25b99e97752,d4ffed7c-879b-4d29-9330-0cc9b41c2a49,It’s expensive.  ,2023-01-15 20:55:52.895003+05:45,2023-01-15 20:55:52.895003+05:45
e26720a5-24f5-4b98-9380-e8ee63f6bd87,2e448d1f-0c87-45e2-bc5f-29b77769f1df,I found a better alternative.  ,2023-01-15 22:13:47.641076+05:45,2023-01-15 22:13:47.641076+05:45
7996e911-2a19-4e06-8ab9-9cbaa8699b11,39faeced-9968-4975-854a-0b6999bd8293,It’s expensive.  ,2023-01-16 06:01:59.934694+05:45,2023-01-16 06:01:59.934694+05:45
657c8193-f296-41f0-a2e2-ed10b6f4c69c,41c53548-6020-4b99-a9c3-5ec5a3fe9919,I found a better alternative.  ,2023-01-18 04:49:01.97488+05:45,2023-01-18 04:49:01.97488+05:45
ca390519-3182-47a1-89e2-ed8643053e83,2dc584bf-992a-48e3-90aa-95f064b95019,This is temporary. I’ll be back.  ,2023-01-18 11:30:23.425981+05:45,2023-01-18 11:30:23.425981+05:45
b811e43f-8434-4d89-82f9-afdbdaf3e334,6886f90a-bbed-4ed7-9bd8-29952210f7d8,I found a better alternative.  ,2023-01-18 23:53:42.053614+05:45,2023-01-18 23:53:42.053614+05:45
dddb9c99-9cbc-4b00-9076-57999d2a73b3,76b054d3-1f07-4eff-8112-15fc61634a7b,I found a better alternative. ,2023-01-19 11:53:47.307029+05:45,2023-01-19 11:53:47.307029+05:45
ad2952e8-b7aa-4434-b518-628cb1c7ed26,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-01-20 05:31:09.2286+05:45,2023-01-20 05:31:09.2286+05:45
b533c0f1-2a91-43e7-93af-d5b3251d8b55,0466c8a1-91b1-4afc-8ad8-b81470f38826,I found a better alternative.  ,2023-01-21 04:51:50.868467+05:45,2023-01-21 04:51:50.868467+05:45
6e0cb5e7-0558-4215-bc28-1835391bf0a8,e364a78e-b147-4af1-8f07-580d79fae201,I find this app too complex.  ,2023-01-21 11:51:12.464215+05:45,2023-01-21 11:51:12.464215+05:45
34a5f5d1-9cc8-457f-a957-f49f5a8f90ce,0112390d-cf76-4cb7-933b-38e24c530447,This is temporary. I’ll be back.  ,2023-01-23 08:44:14.79391+05:45,2023-01-23 08:44:14.79391+05:45
3142c494-4875-4be9-84e6-04680badc8e9,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-01-23 11:21:07.480212+05:45,2023-01-23 11:21:07.480212+05:45
39297256-e78a-4d84-a798-cfe9a89293ff,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-01-23 11:23:18.078628+05:45,2023-01-23 11:23:18.078628+05:45
261343c9-a7b9-41ce-91bc-eb6fe559dec4,cf696051-5fdf-4a7f-a25b-6410d1e20186,I find this app too complex.  ,2023-01-23 15:05:41.956674+05:45,2023-01-23 15:05:41.956674+05:45
43d9297a-42ca-45be-80ca-63e43b901b0a,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-01-24 03:32:44.30903+05:45,2023-01-24 03:32:44.30903+05:45
7229e75c-74f5-44cd-905f-0c82fe23cb7f,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-01-24 03:34:12.566815+05:45,2023-01-24 03:34:12.566815+05:45
bc27b35f-0d21-42e9-a0c5-d62d03437c6e,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-01-26 02:58:39.972007+05:45,2023-01-26 02:58:39.972007+05:45
aaf0c688-a752-4c0b-b53e-23ca1295e7b9,9296be47-b211-4838-b189-3f17665db8e3,It’s expensive.  ,2023-01-26 20:21:47.12429+05:45,2023-01-26 20:21:47.12429+05:45
8cc126a1-a308-48d3-b024-1140abff332b,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-01-27 12:47:31.50944+05:45,2023-01-27 12:47:31.50944+05:45
9fbdadae-fb31-462d-9167-674c1ab2f51e,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-01-28 10:23:57.470171+05:45,2023-01-28 10:23:57.470171+05:45
c889d6e9-fe30-4fc1-9239-0e9b4cc18d6c,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-01-28 10:26:30.417643+05:45,2023-01-28 10:26:30.417643+05:45
79282071-daff-407f-a467-17e8014a8dc2,82b00250-e657-4355-b9c0-9d5dd3b81d1b,This is temporary. I’ll be back.  ,2023-01-29 02:31:42.614983+05:45,2023-01-29 02:31:42.614983+05:45
27a90291-f18f-4c34-9c22-f72bdb8015a9,d754ddcb-1577-43c5-88ae-6304cd9238e4,This is temporary. I’ll be back.  ,2023-01-29 04:39:49.047609+05:45,2023-01-29 04:39:49.047609+05:45
0e457e85-2f64-494d-93ad-c1b190cbcdf7,0874d3a4-f9dd-4166-b65e-4af54453c5b1,It’s expensive.  ,2023-01-29 07:57:11.77036+05:45,2023-01-29 07:57:11.77036+05:45
c09d2078-27f3-440a-bd75-93efd9a25c48,0874d3a4-f9dd-4166-b65e-4af54453c5b1,It’s expensive.  ,2023-01-29 07:58:40.19531+05:45,2023-01-29 07:58:40.19531+05:45
28ccd428-d3dd-4dfc-b5a3-7f0ffbe79545,0874d3a4-f9dd-4166-b65e-4af54453c5b1,I find this app too complex.  ,2023-01-29 07:59:51.890348+05:45,2023-01-29 07:59:51.890348+05:45
af3dfe95-2038-4338-820c-52dc987716c6,3d53dd03-c93a-4fb7-97fd-5b1b5f030a3e,This is temporary. I’ll be back.  ,2023-02-01 08:27:11.485107+05:45,2023-02-01 08:27:11.485107+05:45
f7cbb262-f1cf-4fa3-95f9-d3fabcbdde32,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-02-01 18:35:25.364465+05:45,2023-02-01 18:35:25.364465+05:45
058068bb-3241-4eab-874d-c8084c02d45f,7c3d3599-dea7-4920-b0ee-af584ae76d2a,This is temporary. I’ll be back.  ,2023-02-01 21:47:33.453312+05:45,2023-02-01 21:47:33.453312+05:45
91825226-8065-49a0-994f-18bca8473ef7,7c3d3599-dea7-4920-b0ee-af584ae76d2a,This is temporary. I’ll be back.  ,2023-02-01 21:47:34.563593+05:45,2023-02-01 21:47:34.563593+05:45
2cad208f-aa55-45fc-b8f4-94f032cae1e5,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-02-02 18:40:54.895844+05:45,2023-02-02 18:40:54.895844+05:45
783e6836-24c4-4af8-b747-8660130150f2,7a0c357e-8a5a-4774-a898-34848cea3551,This is temporary. I’ll be back.  ,2023-02-03 07:20:28.494899+05:45,2023-02-03 07:20:28.494899+05:45
ead1c637-192a-4555-9827-52e17fa5f9e2,78f0a207-8fe5-4942-a8e4-1433729a695c,"I found a better alternative. when you offer a free trial, offer the full experience or it isn’t a good one ",2023-02-04 00:35:34.335934+05:45,2023-02-04 00:35:34.335934+05:45
fd37926f-142b-4083-99e0-fc4dc5552603,65b2ec99-5934-42bb-a404-b2231bcdb02d,It’s expensive. ,2023-02-04 00:43:53.890642+05:45,2023-02-04 00:43:53.890642+05:45
de391d68-34bb-43ae-963c-3d37283aa325,94c72cf0-d282-43b8-b0ec-d33324c96ac4,I found a better alternative.  ,2023-02-04 03:49:02.956651+05:45,2023-02-04 03:49:02.956651+05:45
57c33952-33bc-47e2-8147-90adf63c6b3c,36770dab-9e4f-490c-b9f4-a232eebfbfbf,It’s expensive.  ,2023-02-05 03:30:03.244331+05:45,2023-02-05 03:30:03.244331+05:45
bbbc9e7a-165a-44f5-ab66-b6b4efce59a5,36770dab-9e4f-490c-b9f4-a232eebfbfbf,It’s expensive.  ,2023-02-05 03:30:03.311127+05:45,2023-02-05 03:30:03.311127+05:45
4f82a9d6-73af-4718-acec-35fca856afb9,36770dab-9e4f-490c-b9f4-a232eebfbfbf,It’s expensive.  ,2023-02-05 03:30:04.111929+05:45,2023-02-05 03:30:04.111929+05:45
6f9698ee-3f45-4c96-bec1-fa3c8cc462b6,14069e74-e6e3-47f5-afe6-0e58edc2c338,I found a better alternative.  ,2023-02-08 03:37:25.201663+05:45,2023-02-08 03:37:25.201663+05:45
32cc36e9-c59d-4c88-876f-49f89a04ba5d,2915e464-cee7-4187-beab-b644f154b053,I found a better alternative.  ,2023-02-09 00:03:25.641311+05:45,2023-02-09 00:03:25.641311+05:45
29116f6f-49c0-4d97-9e71-c4623654e0c0,894654f5-8ed6-471c-a89a-8182375a80e4,I found a better alternative. asdf,2023-02-10 14:52:42.511613+05:45,2023-02-10 14:52:42.511613+05:45
36518aef-37d8-4dae-9397-8d5db3f241cb,ee06ac0d-b299-4647-9863-1fc1009c4589,This is temporary. I’ll be back. ,2023-02-10 21:51:14.538995+05:45,2023-02-10 21:51:14.538995+05:45
9ad2794d-6ada-4c82-b387-860283ce7aba,c88a9bef-c39d-44a7-a3d3-9c6c23d3def1,This is temporary. I’ll be back.  ,2023-02-11 19:50:34.374007+05:45,2023-02-11 19:50:34.374007+05:45
fc93fd41-0a30-42ee-a0af-c9a1b3c94a61,856a02e9-26fa-40c6-927c-3b37f6e34944,This is temporary. I’ll be back.  ,2023-02-12 21:07:39.980973+05:45,2023-02-12 21:07:39.980973+05:45
8d747e75-a418-4aed-89b0-47d92cff8aec,589c57bb-78ac-4a97-a8fc-d8a3fb570daa,This is temporary. I’ll be back. timer too short with free version  ,2023-02-13 17:46:56.672588+05:45,2023-02-13 17:46:56.672588+05:45
33b779f8-b53b-4f78-8022-0a57f974ecb0,0eaf2bbf-aa1a-4a27-97f0-c513cc7d1ea4,This is temporary. I’ll be back.  ,2023-02-14 16:35:55.487583+05:45,2023-02-14 16:35:55.487583+05:45
282a66ba-7cd4-42ba-ab3e-39f6b137d92b,a542bdfe-51d7-4270-8d2a-6787ca87b516,It’s expensive.  ,2023-02-15 19:56:18.837091+05:45,2023-02-15 19:56:18.837091+05:45
6ab0167d-ccfa-45f3-945c-a25b32a42b42,003940de-ab90-4069-be8f-2c7ff1be544f,I found a better alternative.  ,2023-02-18 02:24:40.821459+05:45,2023-02-18 02:24:40.821459+05:45
2dfa0021-cab9-4c93-b078-74737ec9b663,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-02-18 13:36:26.67859+05:45,2023-02-18 13:36:26.67859+05:45
3f199cb7-bc5a-4a88-a55a-1f8cb4a715e2,a4ba4c33-e28d-482a-89d5-4d9ab0b946c6,"I found a better alternative. YouTube has more selection, even for your brand ",2023-02-19 03:14:05.582721+05:45,2023-02-19 03:14:05.582721+05:45
bb4b32f2-0242-4003-ae1e-949c39018696,00dd0e4b-28a2-4e29-9255-3efb8dddb231,It’s expensive.  ,2023-02-23 05:41:34.22391+05:45,2023-02-23 05:41:34.22391+05:45
4fbb5a57-1aaf-490d-b9bd-2b9165c13400,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-02-23 09:32:58.999633+05:45,2023-02-23 09:32:58.999633+05:45
819a34c0-bfa0-4b04-bc0b-147ee07d0689,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-02-23 09:32:59.203759+05:45,2023-02-23 09:32:59.203759+05:45
4709806b-c90f-4177-983d-31170623c8fa,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-02-23 09:32:59.914124+05:45,2023-02-23 09:32:59.914124+05:45
0717c308-76fd-455c-a45b-2a8ed9e3840a,f44374a2-9b64-4286-ad48-f3e1cee756c9,I found a better alternative.  ,2023-02-23 15:23:59.090215+05:45,2023-02-23 15:23:59.090215+05:45
f86308a3-335e-4970-96a8-8cb028e21a57,57cd766f-53ee-4b88-98f1-2e56f72fc1cf,I found a better alternative.  ,2023-02-23 18:25:02.118576+05:45,2023-02-23 18:25:02.118576+05:45
4ad7d353-abd7-46b9-a247-120e975cd75f,44c1be9e-887a-4e0b-a5e6-a50bf266a45c,I found a better alternative.  ,2023-02-24 11:29:24.530603+05:45,2023-02-24 11:29:24.530603+05:45
5a31e22b-162c-465b-9e98-8d636dc2d672,dfbe7dd0-3dc0-4bfa-b057-d98e1694cc52,It’s expensive.  ,2023-02-24 16:51:51.600733+05:45,2023-02-24 16:51:51.600733+05:45
5a1f325f-96cc-4fe7-8ab7-e9f8d716b13c,dfbe7dd0-3dc0-4bfa-b057-d98e1694cc52,It’s expensive.  ,2023-02-24 16:52:36.79641+05:45,2023-02-24 16:52:36.79641+05:45
144c88b9-58d0-45bf-a498-046c512b963c,84773c9f-5d7d-4612-8102-81daf7a9b539,It’s expensive. App is not working site not available ,2023-02-26 13:48:13.383142+05:45,2023-02-26 13:48:13.383142+05:45
02059610-5503-4f94-b64a-8d08eb10336e,016f63ac-7f0c-4cb5-8d9d-79acce6fe844,I found a better alternative.  ,2023-02-27 00:38:54.227285+05:45,2023-02-27 00:38:54.227285+05:45
a9f6cba6-ccc4-4d92-b22c-9171618bf729,ed1a0454-1128-4eb1-ac4b-a6702e646004,This is temporary. I’ll be back. ,2023-02-27 17:12:44.343361+05:45,2023-02-27 17:12:44.343361+05:45
10abd943-a282-45a2-bb3f-89677d403e42,93166344-b3f0-4d8e-bd28-5e7e8bba8cde,It’s expensive. . ,2023-02-28 17:22:11.142603+05:45,2023-02-28 17:22:11.142603+05:45
65edcb7b-192d-4017-9b14-23e0df3b1d31,10bd203e-9815-4814-85d3-e0a32c2b800f,"I found a better alternative. There is no cancel button to cancel the subscription.
I don't like being tricked.
Your manifestation videos must be very effective if you use such methods...
I had to cancel my credit card because of this.
",2023-03-02 03:28:20.312723+05:45,2023-03-02 03:28:20.312723+05:45
8975db50-79a2-41f9-bbe5-80711dd16344,b926d1dd-72cc-4459-9b30-439a6a592944,This is temporary. I’ll be back.  ,2023-03-02 08:34:53.223749+05:45,2023-03-02 08:34:53.223749+05:45
5946dab8-afcb-49a2-9979-94e93be87078,10bd203e-9815-4814-85d3-e0a32c2b800f,I find this app too complex. ,2023-03-02 16:39:10.959826+05:45,2023-03-02 16:39:10.959826+05:45
1338b92c-28d7-4e43-bef9-8ed14d1beac3,b6f66ee6-9f17-49c0-bcb2-09191dea8fdf,I found a better alternative.  ,2023-03-02 18:56:52.967832+05:45,2023-03-02 18:56:52.967832+05:45
7bd7fa5c-3a40-436b-a238-3086d203db92,c78b3e95-89b1-4398-b8f3-794f278fcd55,I found a better alternative. ,2023-03-02 19:00:29.41458+05:45,2023-03-02 19:00:29.41458+05:45
c99a6d64-ea98-4730-8435-40abbccab7a9,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-03-02 19:55:53.161073+05:45,2023-03-02 19:55:53.161073+05:45
478a6aee-bae0-451f-b968-260b118e0bcf,dec4a719-0edb-45fd-856e-c006b06ad7c5,I find this app too complex. ,2023-03-03 22:54:27.928933+05:45,2023-03-03 22:54:27.928933+05:45
222761ce-abbb-49ea-83da-73d8e002b552,056fdfc9-4711-4284-97da-6afcfed3bcdc,This is temporary. I’ll be back.  ,2023-03-04 01:59:13.10306+05:45,2023-03-04 01:59:13.10306+05:45
a866aa82-4b50-4a6e-b9f2-2b1a5ef96761,bba5a26d-787e-44a0-898b-7b77994b6c26,"I found a better alternative. I've had nothing but trouble & problems with this app. Customer service is meh, and I'm literally done paying to be frustrated. Thanks for the bad experience! ",2023-03-06 17:18:20.522098+05:45,2023-03-06 17:18:20.522098+05:45
1f6c41a6-4b77-4968-8397-0c72fbea42d9,bba5a26d-787e-44a0-898b-7b77994b6c26,I found a better alternative.  ,2023-03-06 17:19:14.238762+05:45,2023-03-06 17:19:14.238762+05:45
0cf9fe75-1c9e-4aa2-a87b-1748423a1956,e53082f0-63da-4464-a04c-81a7f43ad7a0,It’s expensive.  ,2023-03-06 23:52:24.394405+05:45,2023-03-06 23:52:24.394405+05:45
d54746b4-fa86-4b04-a0d5-9b4d399db4da,7d5ea4f5-d3a2-4f0e-9e0d-e8ba04f6a871,It’s expensive.  ,2023-03-08 09:40:39.178479+05:45,2023-03-08 09:40:39.178479+05:45
ea2faefc-7f64-4955-9469-813a90c001a3,0eaf2bbf-aa1a-4a27-97f0-c513cc7d1ea4,This is temporary. I’ll be back.  ,2023-03-08 13:10:25.654457+05:45,2023-03-08 13:10:25.654457+05:45
bf194ae1-10a1-4a18-9e6f-9127980206de,4af7ea84-a560-44b0-8f4f-ff1e366d1788,It’s expensive.  ,2023-03-10 06:06:53.196081+05:45,2023-03-10 06:06:53.196081+05:45
c6236d8f-decd-4b11-b2e3-77e8362f746f,8523b265-557e-42e6-a1c4-465f26891672,I find this app too complex.  ,2023-03-11 19:04:35.144072+05:45,2023-03-11 19:04:35.144072+05:45
404d8d15-e54b-4466-bc9e-bd02a8dadc24,9a164a21-88c3-436f-8615-3c973ba98d81,I found a better alternative. this app unfunctionally. I have payed for 3 months (CHF 14.00). cannot play the premium sounds.  ,2023-03-15 22:03:07.83138+05:45,2023-03-15 22:03:07.83138+05:45
399eaa4d-e4ac-44cd-99f7-1593033a0753,f9aefd25-51ac-473e-a764-dcc785acf7bd,This is temporary. I’ll be back.  ,2023-03-15 23:35:38.666943+05:45,2023-03-15 23:35:38.666943+05:45
85863120-0ace-4098-8d2f-5a93aec012b4,5727e4b2-467d-449b-9555-c8cfde9e8acd,This is temporary. I’ll be back.  This app  ,2023-03-16 06:14:31.353505+05:45,2023-03-16 06:14:31.353505+05:45
d8a15c2e-5e97-4918-a5c7-ca8fa8605ebf,df91c656-cd76-40e6-b08a-4742c9425def,It’s expensive.  ,2023-03-16 19:54:47.425977+05:45,2023-03-16 19:54:47.425977+05:45
10df506f-26f9-4fd9-9502-99d4aa20bfbd,45b5fa74-568e-4e0b-a398-11bd91930840,This is temporary. I’ll be back.  ,2023-03-16 20:53:58.844486+05:45,2023-03-16 20:53:58.844486+05:45
39b3094c-9d5d-4445-b931-3756173e9430,45b5fa74-568e-4e0b-a398-11bd91930840,This is temporary. I’ll be back.  ,2023-03-16 20:54:35.201644+05:45,2023-03-16 20:54:35.201644+05:45
e6ca47b1-afeb-4a8d-b6a5-255362668b61,5727e4b2-467d-449b-9555-c8cfde9e8acd,This is temporary. I’ll be back.  ,2023-03-17 04:27:40.786011+05:45,2023-03-17 04:27:40.786011+05:45
ad18989d-9e90-4a05-ad29-c326bd2540b4,ce5262cb-8420-42be-ac00-5601e5041c04,It’s expensive.  ,2023-03-20 12:10:17.242649+05:45,2023-03-20 12:10:17.242649+05:45
192ebb20-e3e3-4e9d-a38c-10e4592f848d,f05a34fc-df51-41b7-ab1b-f3c74f7869f4,It’s expensive.  ,2023-03-24 03:54:46.366017+05:45,2023-03-24 03:54:46.366017+05:45
fe743702-1fef-4b2d-8675-7ffae3c37d0f,cd7c7df7-0de9-41c9-9a9d-9d5a9e6288db,This is temporary. I’ll be back.  ,2023-03-24 22:05:25.390621+05:45,2023-03-24 22:05:25.390621+05:45
7c49f04e-7d41-450f-a8c3-9fcd444484c1,b93c667f-0a8d-4341-b958-46b03f1800e8,This is temporary. I’ll be back.  ,2023-03-25 02:16:04.691896+05:45,2023-03-25 02:16:04.691896+05:45
f093f964-17e7-4027-8c7e-88228cd8c0d4,5f5277f4-b706-4b0c-816d-216884560f01,It’s expensive.  ,2023-03-26 06:04:36.654504+05:45,2023-03-26 06:04:36.654504+05:45
f478c895-5920-4e68-8a6e-413c4ca09006,57c12ce0-7fb4-4c1b-8afe-34c9887e13e7,I find this app too complex.  ,2023-03-26 14:02:09.277065+05:45,2023-03-26 14:02:09.277065+05:45
a0aa09d0-5bde-44e0-a95c-522a0217225a,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-03-26 17:32:49.288183+05:45,2023-03-26 17:32:49.288183+05:45
8763f257-14e7-4a12-840c-baf3d7e2db71,cf665de8-9f32-4530-b9ef-e3b74e11585e,It’s expensive.  ,2023-03-26 20:33:56.021508+05:45,2023-03-26 20:33:56.021508+05:45
fd4ce073-2a62-4eca-af0a-8878ceb0ecd9,cf665de8-9f32-4530-b9ef-e3b74e11585e,It’s expensive. ,2023-03-26 20:35:29.837217+05:45,2023-03-26 20:35:29.837217+05:45
8045a1af-5d70-42a3-af7a-831ee14d73c0,735397a2-3adf-434f-8b92-88e59c1caec1,It’s expensive.  ,2023-03-27 12:19:25.107433+05:45,2023-03-27 12:19:25.107433+05:45
d30f4806-4d1d-4cab-8240-8e6151c4f926,af2d28ca-6d96-4232-b060-85bf748b313d,It’s expensive.  ,2023-03-27 13:00:06.571578+05:45,2023-03-27 13:00:06.571578+05:45
f6db0063-f8f9-4221-b22b-1ac481cf4082,51512385-183e-4b64-b964-9942b86402d2,This is temporary. I’ll be back.  ,2023-03-27 15:06:20.278598+05:45,2023-03-27 15:06:20.278598+05:45
77136447-783b-4af2-93bf-ae2d44193a24,f3b2cdf1-1377-415d-a4da-e84c01e5c650,It’s expensive.  ,2023-03-30 09:39:33.983899+05:45,2023-03-30 09:39:33.983899+05:45
1526da9d-3dcd-4af1-9542-a5e0f4417839,81c47ffb-4548-40eb-8c82-649b7474a52c,I found a better alternative.  ,2023-03-30 21:04:46.337948+05:45,2023-03-30 21:04:46.337948+05:45
0e147811-072a-4781-87c1-7cf9a47b8897,53af8186-5ad9-453d-bc45-603c24152ffe,I found a better alternative.  ,2023-03-31 00:51:17.0998+05:45,2023-03-31 00:51:17.0998+05:45
55b1ee4f-7177-492d-8b7d-363a5635e15e,53af8186-5ad9-453d-bc45-603c24152ffe,I found a better alternative.  ,2023-03-31 00:51:17.562974+05:45,2023-03-31 00:51:17.562974+05:45
a78018b8-8244-444d-bbba-01c4802da2df,7ef11639-1f34-4272-a21c-2c3d42ee34e1,This is temporary. I’ll be back.  ,2023-04-01 16:28:24.322527+05:45,2023-04-01 16:28:24.322527+05:45
982dc52c-159e-4022-915f-d6eb0fbb554f,7ef11639-1f34-4272-a21c-2c3d42ee34e1,This is temporary. I’ll be back.  ,2023-04-01 16:29:05.217942+05:45,2023-04-01 16:29:05.217942+05:45
7f64d010-d831-4178-81fa-b3437508a4d5,7ef11639-1f34-4272-a21c-2c3d42ee34e1,This is temporary. I’ll be back.  ,2023-04-01 16:30:15.096945+05:45,2023-04-01 16:30:15.096945+05:45
849b1209-30dd-4348-9439-674ec352a20e,535562f2-388d-4a21-920c-3ae032c51d48,I found a better alternative.  ,2023-04-03 10:12:29.69058+05:45,2023-04-03 10:12:29.69058+05:45
c0c14fb1-ee34-4743-9559-090df240bb86,88bdae7a-eb58-422b-b9d0-d7e0a5a0c633,It’s expensive.  ,2023-04-05 03:31:33.905055+05:45,2023-04-05 03:31:33.905055+05:45
79f7a79c-7045-4d6c-b2f9-be580aa86c70,9709448c-9208-4877-bf0c-584c265eb8e5,It’s expensive. ,2023-04-07 04:15:06.992686+05:45,2023-04-07 04:15:06.992686+05:45
b8a251fa-9946-47e8-ae27-be1cbae2a298,73d42429-88fa-42ca-b729-f07959239804,It’s expensive.  ,2023-04-08 13:45:04.022117+05:45,2023-04-08 13:45:04.022117+05:45
53a3b35c-3f14-409c-a1c6-a12965fbd28d,9a8f2510-6f3d-4e4c-bba2-a2f6778c3e30,This is temporary. I’ll be back.  ,2023-04-11 09:17:33.213759+05:45,2023-04-11 09:17:33.213759+05:45
5e0ee4b7-87a8-46c6-9ce8-5b1104f37f49,5c442f1c-261b-447e-84c5-81e695b3d024,This is temporary. I’ll be back.  ,2023-04-12 18:03:18.007945+05:45,2023-04-12 18:03:18.007945+05:45
e2257d49-8fc6-4b7b-a0a8-ebe3676bf2bc,5c442f1c-261b-447e-84c5-81e695b3d024,This is temporary. I’ll be back.  ,2023-04-12 18:03:18.313361+05:45,2023-04-12 18:03:18.313361+05:45
5248103b-5faa-427f-9f13-b4a47b393f25,5c442f1c-261b-447e-84c5-81e695b3d024,I find this app too complex.  ,2023-04-12 18:03:22.778775+05:45,2023-04-12 18:03:22.778775+05:45
2b81b493-0d04-4c47-b1a5-ecc4cdae6a42,45b5fa74-568e-4e0b-a398-11bd91930840,It’s expensive.  ,2023-04-13 15:38:50.932907+05:45,2023-04-13 15:38:50.932907+05:45
283a448e-3959-4f57-bccb-cc99ab8ddd3d,45b5fa74-568e-4e0b-a398-11bd91930840,It’s expensive. plus I need a refund keeps subscribing on its own? marymagdalenerosefreed@gmail.com  ,2023-04-15 14:26:14.691026+05:45,2023-04-15 14:26:14.691026+05:45
42b4d0e2-1c93-4c1e-8a7d-b68bfea6d7c1,2462ae6b-73fd-4da4-9aa6-88a7470a0ca5,This is temporary. I’ll be back.  ,2023-04-19 06:12:28.662346+05:45,2023-04-19 06:12:28.662346+05:45
59242e3a-5d76-4112-948b-e806620ba514,569b59d4-79aa-47b5-babe-110e33eab337,This is temporary. I’ll be back.  ,2023-04-21 08:06:54.960404+05:45,2023-04-21 08:06:54.960404+05:45
10d53361-1c1a-4940-90ce-7c36f0dd0f16,d96e2087-18c9-4414-a306-3242baec6637,This is temporary. I’ll be back.  ,2023-04-21 23:56:13.8575+05:45,2023-04-21 23:56:13.8575+05:45
260d381c-c99f-4a6e-ad8f-ca9f9bdbe5c3,32ac60c2-8712-4282-bde7-7bd8934d9059,This is temporary. I’ll be back.  ,2023-04-22 06:07:20.131682+05:45,2023-04-22 06:07:20.131682+05:45
