"id","created_at","updated_at","deleted","user_id","rc_user_id","transaction_id","original_transaction_id","product_id","currency","price","purchase_date","expiration_date","grace_date","type","store"
"4a5ce27d-31d3-4994-ba4e-83067350d34c","2024-04-07 17:34:38.260258+05:45","2024-04-07 17:34:38.260258+05:45",False,"167be609-2763-4e5d-b2d8-aea76aaa172f","$RCAnonymousID:cb5a98b9e0d24ce48a8923e96c855b3f","GPA.3356-0337-3122-05463",NULL,"Quarterly","USD","0","2024-04-07 17:34:30.706+05:45","2024-04-14 17:34:06.501+05:45","2024-04-17 17:34:06.501+05:45","CANCELLATION","PLAY_STORE"
"726a5f57-63ce-4701-a3e2-0d4da8dd6f55","2024-05-02 10:36:53.155316+05:45","2024-05-02 10:36:53.155316+05:45",False,"8a7201bc-141b-4776-b6aa-ec246bbe5fe6","$RCAnonymousID:4ff19e24ff7f4fb09284708fa367e235","410001933660101","410001924865549","Yearly","USD","41.99","2024-05-01 11:20:17+05:45","2025-05-01 11:20:17+05:45","2025-05-04 11:20:17+05:45","RENEWAL","APP_STORE"
"f6f1c9ed-cd47-4556-b0bd-2241c7fbd456","2024-04-07 23:26:37.343847+05:45","2024-04-07 23:26:37.343847+05:45",False,"b1c011d6-6612-4a59-bc50-eba647a37cac","$RCAnonymousID:f786625a7f134b6b85c47a949aa5907c","GPA.3391-9788-0000-22887..2","GPA.3391-9788-0000-22887","Monthly","SEK","59","2024-01-03 02:37:49.367+05:45","2024-05-03 02:33:49.337+05:45","2024-05-06 02:33:49.337+05:45","RENEWAL","PLAY_STORE"
"430d873e-e374-4878-87e3-afdeeacd8d75","2024-04-08 01:57:08.46661+05:45","2024-04-08 01:57:08.46661+05:45",False,"12599b68-4d25-4eeb-8aac-bd9bea46b399","$RCAnonymousID:ebacf27b702b492d8b55e9eb6e3bfab0","360001613228435",NULL,"Yearly","USD","0","2023-10-17 02:09:15+05:45","2023-10-24 02:09:15+05:45","2023-10-27 02:09:15+05:45","CANCELLATION","APP_STORE"
"bcd08201-a56d-4b14-b6be-271d3b87fe15","2024-04-04 16:57:22.253625+05:45","2024-04-04 16:57:22.253625+05:45",False,"240fc7e8-eaa4-4bd3-b668-1714e339db37","$RCAnonymousID:b91658d99a334d72a6ed5a6939a02c24","GPA.3350-5661-5246-76307",NULL,"Yearly","USD","0","2024-04-04 16:57:15.832+05:45","2024-04-11 16:54:16.729+05:45","2024-04-14 16:54:16.729+05:45","CANCELLATION","PLAY_STORE"
"73664433-4bd4-4458-ad03-da13ad59ca81","2024-04-08 03:30:18.19343+05:45","2024-04-08 03:30:18.19343+05:45",False,"72d34008-86ab-4c15-8603-e1c43d1595a0","$RCAnonymousID:eb47aac734a64384af05063429077121","30001984245994",NULL,"Monthly","USD","0","2024-04-08 03:29:48+05:45","2024-04-15 03:29:48+05:45","2024-04-18 03:29:48+05:45","INITIAL_PURCHASE","APP_STORE"
"fcb34643-0094-48b9-9f46-cd7256e90e74","2024-04-08 04:55:08.980841+05:45","2024-04-08 04:55:08.980841+05:45",False,"d4cdb0fa-9739-4d55-89d2-7564bebee86f","$RCAnonymousID:096f4a90c77b41cf9d8f250fbc386af9","20001503845360",NULL,"Yearly","EUR","0","2024-04-08 04:55:03+05:45","2024-04-15 04:55:03+05:45","2024-04-18 04:55:03+05:45","CANCELLATION","APP_STORE"
"32c1330e-a468-49d3-bd4d-9da00514f0a3","2024-04-08 05:17:00.099592+05:45","2024-04-08 05:17:00.099592+05:45",False,"3c1093d2-da14-41de-b8c2-180d1d770d9b","$RCAnonymousID:81ac0a8a2e4541a2a58ba070c1268c37","170002091543597","170001929771556","Monthly","EUR","5.49","2024-03-28 04:01:39+05:45","2024-04-28 04:01:39+05:45","2024-05-01 04:01:39+05:45","RENEWAL","APP_STORE"
"c9bffc40-a1fd-41b6-ace6-4d9c9e2b5632","2024-04-08 06:19:16.157412+05:45","2024-04-08 06:19:16.157412+05:45",False,"4858171b-5fde-472c-aa98-38ebbd2f2607","$RCAnonymousID:a080b585aafe48619a57d586b5cc9cd6","580001324053829","580001318590771","Monthly","USD","0","2024-03-04 11:55:07+05:45","2024-04-04 10:55:07+05:45","2024-04-07 10:55:07+05:45","CANCELLATION","APP_STORE"
"514aafef-bb67-4d3a-be99-25fbe0fdfd68","2024-04-08 08:24:06.57234+05:45","2024-04-08 08:24:06.57234+05:45",False,"02380faf-b006-49dc-a105-09066da3e84b","$RCAnonymousID:30f21f71f18f417c8364c6c79f402855","380001492338506","380001201135034","Yearly","CAD","54.99","2024-03-17 20:30:07+05:45","2025-03-17 20:30:07+05:45","2025-03-20 20:30:07+05:45","RENEWAL","APP_STORE"
"c26660fb-ad6d-4714-8622-1921bf4cd28c","2024-04-08 10:27:39.739984+05:45","2024-04-08 10:27:39.739984+05:45",False,"3fb08c02-6a17-4514-8c94-c6c2ae94fbf7","$RCAnonymousID:e031898aec214b168e4ffb1df2a1456e","1070000017872369","70002028581534","Monthly","SGD","7.48","2024-04-08 18:26:24+05:45","2024-05-08 18:26:24+05:45","2024-05-11 18:26:24+05:45","RENEWAL","APP_STORE"
"1da0ed37-ce00-4256-ac53-99848d404df8","2024-04-08 11:33:30.533517+05:45","2024-04-08 11:33:30.533517+05:45",False,"749d292d-789b-4466-ac64-5520c46ef83a","$RCAnonymousID:56deca50e059450b9633b5eb9b767187","GPA.3336-6506-9707-02303..3","GPA.3336-6506-9707-02303","Monthly","EUR","5.49","2023-12-29 22:14:15.691+05:45","2024-05-05 22:12:17.795+05:45","2024-05-08 22:12:17.795+05:45","RENEWAL","PLAY_STORE"
"3a27514e-7cfd-4ce5-8680-45c28681792e","2024-04-08 12:06:56.72976+05:45","2024-04-08 12:06:56.72976+05:45",False,"bb2ff31b-021a-4654-a2e2-3fc08847e5fc","$RCAnonymousID:467c28e55cc14de7886574d67a359c25","GPA.3368-4245-5980-58976..1","GPA.3368-4245-5980-58976","Monthly","SEK","59","2024-04-08 12:06:45.157+05:45","2024-05-08 12:06:45.157+05:45","2024-05-11 12:06:45.157+05:45","RENEWAL","PLAY_STORE"
"9baa07c8-0cd2-41aa-8aca-4d810055ccd6","2024-04-08 17:40:00.346771+05:45","2024-04-08 17:40:00.346771+05:45",False,"2b2fa537-5f90-4ce0-bc51-ef621800489f","$RCAnonymousID:534febf198524659856f12fab41107ab","180002024505293","180001718438624","Monthly","USD","4.99","2024-04-09 01:38:47+05:45","2024-05-09 01:38:47+05:45","2024-05-12 01:38:47+05:45","RENEWAL","APP_STORE"
"b57ae4f0-f1ee-46d3-abc1-9a95ea8c5082","2024-04-08 20:54:49.248084+05:45","2024-04-08 20:54:49.248084+05:45",False,"2e0c0a6c-2b08-4bdf-843e-dbeedc1dc06a","$RCAnonymousID:53e4ba9dfa9d4b849369dbcc9b075aca","GPA.3345-3299-1690-88362..5","GPA.3345-3299-1690-88362","Monthly","SAR","19.99","2024-04-08 20:54:35.031+05:45","2024-05-08 20:54:35.031+05:45","2024-05-11 20:54:35.031+05:45","RENEWAL","PLAY_STORE"
"183ee7cc-4ba0-4162-b27b-23f07adc3825","2024-04-08 22:08:54.68588+05:45","2024-04-08 22:08:54.68588+05:45",False,"41ab2c8b-a23d-4fda-bbd4-bd408ba874cc","$RCAnonymousID:315477703e1c4a05b0d096ad13144c1f","90001948415149",NULL,"Yearly","TWD","0","2024-04-08 22:08:50+05:45","2024-04-15 22:08:50+05:45","2024-04-18 22:08:50+05:45","CANCELLATION","APP_STORE"
"e78c7afb-859d-4999-9d19-339f0ad4d796","2024-04-09 09:09:57.778753+05:45","2024-04-09 09:09:57.778753+05:45",False,"1e880af2-a44a-4e48-bbf7-0fe4d19e9351","$RCAnonymousID:4b820f24174947b691b48ed32f166a25","240001561563969","240001057570050","Yearly","USD","29.99","2023-12-01 19:53:27+05:45","2024-12-01 19:53:27+05:45","2024-12-04 19:53:27+05:45","RENEWAL","APP_STORE"
"be629e5c-6f54-4e3a-adb5-8a740cb22e90","2024-04-08 22:26:29.786273+05:45","2024-04-08 22:26:29.786273+05:45",False,"e0ce29ab-0432-4111-a607-231fd9e85ba8","$RCAnonymousID:fbedbeb43ec647b9870584c3ebde5e76","420001841932311",NULL,"Yearly","USD","0","2024-04-08 22:26:25+05:45","2024-04-15 22:26:25+05:45","2024-04-18 22:26:25+05:45","INITIAL_PURCHASE","APP_STORE"
"3e30fc63-2b49-4a44-a312-fbfd82116320","2024-04-09 00:12:42.749425+05:45","2024-04-09 00:12:42.749425+05:45",False,"d8574d64-0dec-4e4a-9249-d9d31f52074c","$RCAnonymousID:62f45af17c6c42aa95f849f5a82c63ae","500001677604924","500001323481752","Yearly","USD","41.99","2024-03-29 17:49:24+05:45","2025-03-29 17:49:24+05:45","2025-04-01 17:49:24+05:45","RENEWAL","APP_STORE"
"8deea734-c72c-4c16-a1c0-91196d5d17b0","2024-04-09 00:42:19.343469+05:45","2024-04-09 00:42:19.343469+05:45",False,"6b32a9fc-8d5e-4c03-a856-ca0ca769dc86","$RCAnonymousID:06db3ad347c64e8cb22978679bc7611c","70001993709032","70000945487797","Yearly","USD","29.99","2024-02-03 13:22:29+05:45","2025-02-03 13:22:29+05:45","2025-02-06 13:22:29+05:45","RENEWAL","APP_STORE"
"3e7c0161-c8c4-444f-954f-db889c0c0c15","2024-04-09 03:20:33.01891+05:45","2024-04-09 03:20:33.01891+05:45",False,"40f9ae42-fc04-43fd-a01b-1e472ba56cda","$RCAnonymousID:981ac99ea2704fb8bb16660e5505b8b4","230001735982157","230000759259225","Yearly","USD","29.99","2023-08-22 02:29:53+05:45","2024-08-22 02:29:53+05:45","2024-08-25 02:29:53+05:45","RENEWAL","APP_STORE"
"52336989-1dc7-4677-961b-094d28f4039c","2024-04-09 10:31:24.8631+05:45","2024-04-09 10:31:24.8631+05:45",False,"5d869b70-1232-4528-9eb1-0468e63f99a5","$RCAnonymousID:f5f09c2e31564afaab5ca4cf5c991872","380001495650615","380001083097232","Quarterly","USD","13.49","2024-03-23 09:50:06+05:45","2024-06-23 09:50:06+05:45","2024-06-26 09:50:06+05:45","RENEWAL","APP_STORE"
"11797996-4e04-40f3-a2f5-57358d026943","2024-04-09 10:46:56.439752+05:45","2024-04-09 10:46:56.439752+05:45",False,"c6f4be4f-64b8-4616-953d-883a4dff92cb","$RCAnonymousID:e95b1d803d514dffbc0f906713db2354","GPA.3304-2482-4906-84676..0","GPA.3304-2482-4906-84676","Monthly","USD","4.99","2024-04-09 10:46:40.369+05:45","2024-05-09 10:46:40.369+05:45","2024-05-12 10:46:40.369+05:45","RENEWAL","PLAY_STORE"
"f9cabf62-1698-460e-8668-52ca69087841","2024-04-09 08:41:07.887893+05:45","2024-04-09 08:41:07.887893+05:45",False,"c3153540-7d7f-4de4-b813-cd30a1fbf2e2","$RCAnonymousID:b693b531c2374453b63da7ec0f515a6a","120002219787337","120002210323228","Yearly","USD","0","2024-04-09 16:40:29+05:45","2025-04-09 16:40:29+05:45","2025-04-12 16:40:29+05:45","CANCELLATION","APP_STORE"
"eca6fa06-8e0b-4dc9-9581-af6b6181df7c","2024-04-08 09:40:55.385758+05:45","2024-04-08 09:40:55.385758+05:45",False,"ea429813-ec30-4eaa-92d0-545bb3de48c4","$RCAnonymousID:73dd4c18bd564b8e9fd279b16d44d891","GPA.3338-5978-6410-21010..0",NULL,"Monthly","INR","0","2024-04-16 09:41:45.534+05:45","2024-04-18 09:39:10.186+05:45","2024-04-21 09:39:10.186+05:45","CANCELLATION","PLAY_STORE"
"75d11107-8dd8-4e22-b9d5-a343c36d1046","2024-04-08 09:57:08.428595+05:45","2024-04-08 09:57:08.428595+05:45",False,"5f2bf807-8afc-4123-96d6-19a4ee72f380","$RCAnonymousID:7341eb4b3a15457a9681fc6a3dbfc625","GPA.3368-4924-9293-98793..0",NULL,"Monthly","INR","0","2024-04-16 09:58:03.999+05:45","2024-04-18 09:55:53.041+05:45","2024-04-21 09:55:53.041+05:45","CANCELLATION","PLAY_STORE"
"c07a4991-b533-4f88-a5b7-512f21abe4ad","2024-04-08 11:44:16.60242+05:45","2024-04-08 11:44:16.60242+05:45",False,"55ffe089-f1b8-439f-a34c-8f3f04cfe6e9","$RCAnonymousID:2c6ab4d47ddb458b9e037d999b1b2f13","GPA.3335-0861-5076-41637..4","GPA.3335-0861-5076-41637","Monthly","INR","0","2024-05-09 11:31:32.499+05:45","2024-05-11 11:28:24.695+05:45","2024-05-14 11:28:24.695+05:45","CANCELLATION","PLAY_STORE"
"79df6dbc-f235-49eb-b756-10c670fa6e6a","2024-04-07 14:17:27.837017+05:45","2024-04-07 14:17:27.837017+05:45",False,"49dcde46-7dc4-4055-ab48-07bbbe63daaf","$RCAnonymousID:270dbca459794780a245565b237eb8ac","GPA.3357-6924-3930-07598",NULL,"Yearly","GBP","0","2024-04-07 14:17:22.363+05:45","2024-04-14 14:16:56.024+05:45","2024-04-17 14:16:56.024+05:45","CANCELLATION","PLAY_STORE"
"ab5db373-5d98-42d2-ad2f-7b547b71bd3f","2024-04-09 16:26:09.573577+05:45","2024-04-09 16:26:09.573577+05:45",False,"8501e255-81f5-4aed-91e2-c9edb5a9c4ce","$RCAnonymousID:659328a54efc4aeca2a9f5e09c1e2642","120002204907709","120001148878460","Monthly","USD","4.99","2024-03-30 05:24:12+05:45","2024-04-30 05:24:12+05:45","2024-05-03 05:24:12+05:45","RENEWAL","APP_STORE"
"59f76818-2cdf-40d1-b216-5a68c6ac5491","2024-04-09 20:59:37.143895+05:45","2024-04-09 20:59:37.143895+05:45",False,"d902a2e4-aac4-42ec-a66e-e2e66319672c","$RCAnonymousID:c25b9c7e93b14d85ab1e50fdd20ea95c","560001503545240","560001497063723","Quarterly","USD","13.49","2024-04-10 04:58:55+05:45","2024-07-10 04:58:55+05:45","2024-07-13 04:58:55+05:45","RENEWAL","APP_STORE"
"cd84b819-fccd-41ba-a6cb-57ffbe7259d5","2024-04-09 21:44:46.023608+05:45","2024-04-09 21:44:46.023608+05:45",False,"a4e1305f-14a5-49f1-a460-b6c36aa44dd8","$RCAnonymousID:772e973971cc47c289b24c4a38684a93","440001787893114","440001747407315","Monthly","USD","4.99","2024-04-10 05:44:14+05:45","2024-05-10 05:44:14+05:45","2024-05-13 05:44:14+05:45","RENEWAL","APP_STORE"
"509830b0-e255-4cbb-8f3e-6a06941f1c3a","2024-04-10 03:05:28.762525+05:45","2024-04-10 03:05:28.762525+05:45",False,"7b305065-7ae1-43a0-80d7-3b1a655fd4c5","$RCAnonymousID:5ef88241dee545558d80bb4487e44856","GPA.3394-5234-1625-17959..7","GPA.3394-5234-1625-17959","Monthly","PLN","22.99","2023-07-15 22:24:17.892+05:45","2024-04-22 22:21:44.136+05:45","2024-04-25 22:21:44.136+05:45","RENEWAL","PLAY_STORE"
"29d89729-f492-486c-8ac9-4ca8b5a98afb","2024-04-11 02:37:10.321202+05:45","2024-04-11 02:37:10.321202+05:45",False,"9a680de3-efd6-4ecd-8111-57f0d0770964","$RCAnonymousID:1ccaef28808c4c8d83ab1b1a98795ec6","120002222145742",NULL,"Monthly","EUR","0","2024-04-11 02:37:05+05:45","2024-04-18 02:37:05+05:45","2024-04-21 02:37:05+05:45","CANCELLATION","APP_STORE"
"07da61c5-9af3-4360-84e1-932942715d77","2024-04-10 18:22:02.169142+05:45","2024-04-10 18:22:02.169142+05:45",False,"4896f158-3629-4049-954e-36c83fde79f6","$RCAnonymousID:777d0271dc7d4e88963e2a725b658034","GPA.3380-6110-2350-34942",NULL,"Monthly","USD","0","2024-04-10 18:21:56.188+05:45","2024-04-17 18:09:11.099+05:45","2024-04-20 18:09:11.099+05:45","CANCELLATION","PLAY_STORE"
"b2c66d25-eed7-4f93-9e05-6be18a5d259a","2024-04-11 02:49:13.805567+05:45","2024-04-11 02:49:13.805567+05:45",False,"c6493376-59f0-4342-8af9-4ab5e49a6e78","$RCAnonymousID:5bac6d565c654777a313174bb52bbfd8","260001790463669",NULL,"Yearly","EGP","0","2024-04-11 02:49:09+05:45","2024-04-18 02:49:09+05:45","2024-04-21 02:49:09+05:45","CANCELLATION","APP_STORE"
"23df7693-5971-4102-b779-6046e511fce1","2024-04-10 21:14:45.826124+05:45","2024-04-10 21:14:45.826124+05:45",False,"cc1b11db-f88e-48d8-a14e-9675fc3c37ac","$RCAnonymousID:80e4830dd7e44324afbb57a41b9b8380","310001772418943","310001593478492","Monthly","USD","4.99","2024-03-27 05:26:07+05:45","2024-04-27 05:26:07+05:45","2024-04-30 05:26:07+05:45","RENEWAL","APP_STORE"
"9bdcf50a-6943-4685-a7a1-20adcec79fde","2024-04-11 00:18:25.534119+05:45","2024-04-11 00:18:25.534119+05:45",False,"275f4bcc-0744-4183-bcd8-4bb1ffe337a3","$RCAnonymousID:d404ada4994f44b8961fe59ea22fd93c","GPA.3363-1674-9188-75664..2","GPA.3363-1674-9188-75664","Monthly","USD","4.99","2024-01-20 04:41:35.954+05:45","2024-04-27 04:39:26.854+05:45","2024-04-30 04:39:26.854+05:45","RENEWAL","PLAY_STORE"
"c1fd8d65-8d44-4fc9-a964-e39142a8cc42","2024-04-11 04:05:48.316841+05:45","2024-04-11 04:05:48.316841+05:45",False,"36d1884c-3776-4804-8419-949bf5f48ced","$RCAnonymousID:f8ec4dcf6fba4a1a956945bb25e4ee36","430001732672741","430000794451233","Quarterly","AUD","21.49","2024-02-26 04:27:03+05:45","2024-05-26 03:27:03+05:45","2024-05-29 03:27:03+05:45","RENEWAL","APP_STORE"
"082ad850-ea27-40ba-ad6b-7a623f05bf07","2024-04-11 04:25:14.063518+05:45","2024-04-11 04:25:14.063518+05:45",False,"74c71d96-09aa-4210-8d06-0f1ecdcfc05f","$RCAnonymousID:3cfa50323faf40e5a73b6f882434d512","1070000021320611","1070000012673788","Yearly","USD","41.99","2024-04-11 12:24:33+05:45","2025-04-11 12:24:33+05:45","2025-04-14 12:24:33+05:45","RENEWAL","APP_STORE"
"a31d6829-7ca5-4ebb-b215-d377c1250678","2024-04-11 06:52:50.616607+05:45","2024-04-11 06:52:50.616607+05:45",False,"ea3efbfd-f5fa-40a1-8901-5f8aed176a1b","$RCAnonymousID:afb745a875264b36bd81ff6870f039cf","1350000014391390","350001162165845","Yearly","EUR","33.99","2024-04-07 05:53:21+05:45","2025-04-07 05:53:21+05:45","2025-04-10 05:53:21+05:45","RENEWAL","APP_STORE"
"cb3f6341-594d-4666-9a74-958f1092b296","2024-04-11 07:00:07.950088+05:45","2024-04-11 07:00:07.950088+05:45",False,"ad41100c-496a-4ac4-9e98-a5b53b9d9518","$RCAnonymousID:5988475dd0f140b9b5ad5ed42020fab7","340001502028072","340001407669073","Monthly","USD","4.99","2024-04-11 04:35:13+05:45","2024-05-11 04:35:13+05:45","2024-05-14 04:35:13+05:45","RENEWAL","APP_STORE"
"da11e396-8b46-48ee-a2cb-e46e1d4d4492","2024-04-11 07:00:21.787923+05:45","2024-04-11 07:00:21.787923+05:45",False,"2121dfed-2c82-4e04-9d6e-90bd1627c309","$RCAnonymousID:f0ab2549e8274b149ae8c23818baaf3d","240001635894636","240001629992260","Quarterly","GBP","13.99","2024-03-05 08:26:56+05:45","2024-06-05 07:26:56+05:45","2024-06-08 07:26:56+05:45","RENEWAL","APP_STORE"
"50906152-60d0-4dc6-97b6-6748f462461b","2024-04-11 07:27:11.353914+05:45","2024-04-11 07:27:11.353914+05:45",False,"d2a7be0a-c233-4ed8-8579-0dc368de5436","$RCAnonymousID:227b619eaeed48ae9c524a276ed9e141","300001781906500","300001639019541","Monthly","USD","4.99","2024-03-23 16:32:22+05:45","2024-04-23 16:32:22+05:45","2024-04-26 16:32:22+05:45","RENEWAL","APP_STORE"
"953a4008-efc9-4272-9d09-05ddbdb15390","2024-04-10 08:54:52.772487+05:45","2024-04-10 08:54:52.772487+05:45",False,"bfc601d4-1895-4579-9300-1fea01736459","$RCAnonymousID:3642dca28e874e29aa81436d64f67291","280001833638910",NULL,"Yearly","SGD","0","2024-04-10 08:54:47+05:45","2024-04-17 08:54:47+05:45","2024-04-20 08:54:47+05:45","UNCANCELLATION","APP_STORE"
"06608d80-ac04-465b-83b8-0e1582665147","2024-04-11 09:19:41.371219+05:45","2024-04-11 09:19:41.371219+05:45",False,"16b8b234-af51-4fdd-a22a-747d85791b01","$RCAnonymousID:afff70974c08498f88cdb59d60370424","30001883606238","30001876015097","Quarterly","USD","0","2024-01-13 18:34:22+05:45","2024-04-13 17:34:22+05:45","2024-04-16 17:34:22+05:45","CANCELLATION","APP_STORE"
"e052e497-7978-4225-92d3-65938693d1f1","2024-04-11 09:22:06.950122+05:45","2024-04-11 09:22:06.950122+05:45",False,"6608d742-5913-46bc-929e-c12d2d801196","$RCAnonymousID:afff70974c08498f88cdb59d60370424","30001988029070","30001876015097","Yearly","USD","41.99","2024-04-11 09:22:03+05:45","2025-04-11 09:22:03+05:45","2025-04-14 09:22:03+05:45","RENEWAL","APP_STORE"
"49016d32-b45d-4da8-9eb5-bb7c2198d3cb","2024-04-11 10:44:46.361765+05:45","2024-04-11 10:44:46.361765+05:45",False,"0e42169f-c0fb-49a2-b139-076e25d43003","$RCAnonymousID:9ab2782328a3479680e77edfbf17d048","170002112145938",NULL,"Yearly","USD","0","2024-04-11 10:44:41+05:45","2024-04-18 10:44:41+05:45","2024-04-21 10:44:41+05:45","INITIAL_PURCHASE","APP_STORE"
"050279f4-fff3-4f9a-81db-4258b96ef7a9","2024-04-11 15:06:06.467046+05:45","2024-04-11 15:06:06.467046+05:45",False,"79d3139a-464e-40fb-8164-f28b1a2a57d6","$RCAnonymousID:d8532c50dab2459c9888ea629a22958f","60001826238476","60001818427018","Yearly","USD","41.99","2024-04-11 23:05:07+05:45","2025-04-11 23:05:07+05:45","2025-04-14 23:05:07+05:45","RENEWAL","APP_STORE"
"ffcbf54a-bd04-4bd6-b505-2f690c5a5e61","2024-04-11 16:26:12.591584+05:45","2024-04-11 16:26:12.591584+05:45",False,"bb61a1ea-ce99-4727-90b8-348f63c81bef","$RCAnonymousID:e610249ce09c4785bf865375c8747249","140002166971824",NULL,"Yearly","USD","0","2024-04-11 16:26:07+05:45","2024-04-18 16:26:07+05:45","2024-04-21 16:26:07+05:45","INITIAL_PURCHASE","APP_STORE"
"5152dc20-2975-44ad-a362-4bf8361fd671","2024-04-11 19:28:59.672778+05:45","2024-04-11 19:28:59.672778+05:45",False,"c7e97e98-b6fc-4a5d-bea4-d791aaf1fe5f","$RCAnonymousID:59acd590f61f48a3a8e3a84a2cc31b85","GPA.3340-5543-1282-57256..1","GPA.3340-5543-1282-57256","Yearly","USD","41.99","2022-10-29 04:22:27.668+05:45","2024-11-05 04:19:08.444+05:45","2024-11-08 04:19:08.444+05:45","RENEWAL","PLAY_STORE"
"018c38df-d8c6-4ba1-a656-f8641b2a842c","2024-04-11 22:22:06.207763+05:45","2024-04-11 22:22:06.207763+05:45",False,"b8bd6e7f-c56d-4cdc-93c3-429585a8c560","$RCAnonymousID:50b3fe7473274ddc9bf07fd5f93a3e7f","GPA.3383-9281-4765-66878",NULL,"Monthly","PEN","0","2024-04-11 22:21:54.325+05:45","2024-04-18 22:21:40.527+05:45","2024-04-21 22:21:40.527+05:45","CANCELLATION","PLAY_STORE"
"1aa794e5-0cf1-441f-9a01-438554d0350f","2024-04-11 06:17:45.74185+05:45","2024-04-11 06:17:45.74185+05:45",False,"05058ca7-e23d-4c18-bc2d-f2747957ad6f","$RCAnonymousID:9a441d219df94cf393227cdd94404e0b","GPA.3310-0649-3787-71197",NULL,"Yearly","GBP","0","2024-04-11 06:17:38.969+05:45","2024-04-18 06:16:08.32+05:45","2024-04-21 06:16:08.32+05:45","CANCELLATION","PLAY_STORE"
"ed4db179-4684-4aec-a73a-206818b2596c","2024-04-10 09:16:41.267567+05:45","2024-04-10 09:16:41.267567+05:45",False,"e5e465ae-7def-4505-8608-4b499c645360","$RCAnonymousID:9f03f17ec5994c1d9debfea2a04a95f2","1160000019514822","1160000010596197","Yearly","SAR","0","2024-04-10 17:16:06+05:45","2025-04-10 17:16:06+05:45","2025-04-13 17:16:06+05:45","CANCELLATION","APP_STORE"
"0dd022e4-d98e-48d1-ae20-be3a472399c3","2024-04-10 15:53:38.033814+05:45","2024-04-10 15:53:38.033814+05:45",False,"ae1b56f3-e4b1-4ada-bf08-c8f49f9b3330","$RCAnonymousID:1044e3e46b8e4f1e9504619dd4107ca7","GPA.3338-2112-5296-94623..0",NULL,"Yearly","USD","0","2024-04-18 15:56:43.811+05:45","2024-04-20 15:52:47.494+05:45","2024-04-23 15:52:47.494+05:45","CANCELLATION","PLAY_STORE"
"e1fff314-4abf-4902-bea1-a1c996ee175e","2024-04-11 04:35:33.487583+05:45","2024-04-11 04:35:33.487583+05:45",False,"e6fd287f-46ca-4c7c-a578-486ea9f244a4","$RCAnonymousID:8224894e49ef48b19ba8e025e4eda2db","GPA.3389-3714-3036-52795..0",NULL,"Yearly","CAD","0","2024-04-19 04:38:27.111+05:45","2024-04-21 04:35:23.254+05:45","2024-04-24 04:35:23.254+05:45","CANCELLATION","PLAY_STORE"
"63f99605-a236-4a13-abcd-1b8829830d50","2024-04-11 05:32:57.929937+05:45","2024-04-11 05:32:57.929937+05:45",False,"6fb34298-ed33-418d-b715-039a4fb367c5","$RCAnonymousID:31453a1474e1414f8433743cc51d9155","GPA.3350-0654-5984-88341..0",NULL,"Yearly","USD","0","2024-04-19 05:35:41.648+05:45","2024-04-21 05:31:28.204+05:45","2024-04-24 05:31:28.204+05:45","CANCELLATION","PLAY_STORE"
"0adeaf48-c522-4fa6-ac4c-c3c3d80efe19","2024-04-11 18:48:54.865411+05:45","2024-04-11 18:48:54.865411+05:45",False,"013c0f0e-72b9-4822-8428-c23e742144b3","$RCAnonymousID:a5407193984d4cee969396591c7dfd1c","GPA.3389-8096-7405-36772..0",NULL,"Yearly","USD","0","2024-04-19 18:53:41.845+05:45","2024-04-21 18:48:05.654+05:45","2024-04-24 18:48:05.654+05:45","CANCELLATION","PLAY_STORE"
"3b2fec3b-62d0-47b7-b2d0-d811faf9700b","2024-04-11 23:13:44.919041+05:45","2024-04-11 23:13:44.919041+05:45",False,"1d3b39df-2dd7-416f-90f1-940e6d710d30","$RCAnonymousID:27246f7da43b40df9f9f170c4edae90e","80001633305402",NULL,"Monthly","EUR","0","2024-04-11 23:13:36+05:45","2024-04-18 23:13:36+05:45","2024-04-21 23:13:36+05:45","CANCELLATION","APP_STORE"
"10f788b7-953d-4d17-a645-bc5b57270be0","2024-04-12 04:44:06.100216+05:45","2024-04-12 04:44:06.100216+05:45",False,"d3404916-6dc0-4265-93d5-53a15011f262","$RCAnonymousID:b9d923ab74924777b44ee9076c42f8a1","1230000021769629","230001971393844","Monthly","USD","4.99","2024-04-12 05:40:33+05:45","2024-05-12 05:40:33+05:45","2024-05-15 05:40:33+05:45","RENEWAL","APP_STORE"
"3e31a6dd-d4d0-47ee-bcef-9616cc015a32","2024-04-12 11:18:16.583164+05:45","2024-04-12 11:18:16.583164+05:45",False,"ea6e28ab-28e4-42a2-b2c9-0f822011c8ea","$RCAnonymousID:b2059a1422694fff8d200325598a8c3e","730001393613124","1730000002176053","Monthly","USD","0","2024-03-04 14:50:38+05:45","2024-04-04 13:50:38+05:45","2024-04-07 13:50:38+05:45","CANCELLATION","APP_STORE"
"15cddbbf-cbed-4452-a7f8-6d5959e90990","2024-04-12 13:27:00.000397+05:45","2024-04-12 13:27:00.000397+05:45",False,"4a2fd403-fcb4-43ac-a15f-e63ff680e777","$RCAnonymousID:4185b2b8eecc4ecea9a84f0a2a601352","150001146374889","150000892016662","Yearly","AUD","0","2022-07-25 07:56:20+05:45","2023-07-25 07:56:20+05:45","2023-07-28 07:56:20+05:45","CANCELLATION","APP_STORE"
